objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225269","1236950","FCC: Antenna Structure Registration (GIS)","9/16/2003","36.5809","-79.445299","","One Radio Lane","Danville","VA","","51","590","159.827545","64.3","","5","","","Mitchell Communications, Inc.","","","","","","","","","","","","","","","","",""
"1224944","1213495","FCC: Antenna Structure Registration (GIS)","6/8/2000","36.5836","-79.3756","","305 M SE OF RT 1239 &amp; US 58","DANVILLE","VA","","51","590","140.831939","46","","3","","","CITY OF DANVILLE","","","","","","","","","","","","","","","","",""
"1225095","1226273","FCC: Antenna Structure Registration (GIS)","6/6/2001","36.5747","-79.3397","","DANVILLE REGIONAL AIRPORT AIRPORT DRIVE","DANVILLE","VA","","51","590","173.915664","11.6","","2","","","COMMONWEALTH OF VIRGINIA","","","","","","","","","","","","","","","","",""
"1225775","1264014","FCC: Antenna Structure Registration (GIS)","6/25/2008","36.6114","-79.3847","","114 Third Avenue","Danville","VA","","51","590","195.504272","45","","3","","","Danville, City of","","","","","","","","","","","","","","","","",""
"1223954","1017616","FCC: Antenna Structure Registration (GIS)","5/9/2012","36.5993","-79.3516","","601 EAGLE SPRINGS RD","DANVILLE","VA","","51","590","154.95195","53","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1223915","1017517","FCC: Antenna Structure Registration (GIS)","5/15/2012","36.5469","-79.4511","","RT 4 BOX 499 HOLLAND RD","DANVILLE","VA","","51","590","179.695739","54.9","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225489","1249500","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.5718","-79.3589","","733 River Park Drive","Danville","VA","","51","590","159.965454","44.8","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1226106","1283629","FCC: Antenna Structure Registration (GIS)","4/4/2012","36.5939","-79.3736","","North End of RR Yard","Danville","VA","","51","590","133.919158","54","","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1225330","1240631","FCC: Antenna Structure Registration (GIS)","4/16/2012","36.6196","-79.409699","","949 Piney Forest Rd (VA21337-A)","Danville","VA","","51","590","179.072021","45.7","","5","","","SBA Structures, Inc.","","","","","","","","","","","","","","","","",""
"1224816","1205228","FCC: Antenna Structure Registration (GIS)","2/13/2008","36.5641","-79.443099","","416 EDGEWOOD DRIVE","DANVILLE","VA","","51","590","178.600494","45.7","","5","","","Alltel Communications of Virginia No. 1, LLC","","","","","","","","","","","","","","","","",""
"1225362","1242311","FCC: Antenna Structure Registration (GIS)","2/1/2011","36.5489","-79.4048","","Rt 86","Danville","VA","","51","590","159.177536","57.9","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224795","1203801","FCC: Antenna Structure Registration (GIS)","2/1/2011","36.546","-79.4485","","Corning Drive","Danville","VA","","51","590","194.908477","56.7","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224748","1201387","FCC: Antenna Structure Registration (GIS)","2/1/2011","36.6152","-79.3863","","136 Hamlin Avenue","Danville","VA","","51","590","188.699981","44.2","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1225268","1236949","FCC: Antenna Structure Registration (GIS)","12/6/2002","36.5814","-79.4447","","One Radio Lane","Danville","VA","","51","590","155.54187","64.3","","5","","","Mitchell Communications, Inc.","","","","","","","","","","","","","","","","",""
"1225267","1236947","FCC: Antenna Structure Registration (GIS)","12/6/2002","36.5815","-79.4436","","One Radio Lane","Danville","VA","","51","590","164.040039","64.3","","5","","","Mitchell Communications, Inc.","","","","","","","","","","","","","","","","",""
"1225266","1236946","FCC: Antenna Structure Registration (GIS)","12/6/2002","36.5815","-79.443099","","One Radio Lane","Danville","VA","","51","590","164.19696","64.3","","5","","","Mitchell Communications, Inc.","","","","","","","","","","","","","","","","",""
"1223808","1016875","FCC: Antenna Structure Registration (GIS)","11/28/2006","36.5892","-79.4003","","710 GROVE ST","DANVILLE","VA","","51","590","138.745727","45.7","","5","","","Danville Cellular Telephone Company Limited Partnership","","","","","","","","","","","","","","","","",""
"1225425","1245730","FCC: Antenna Structure Registration (GIS)","10/21/2004","36.5441","-79.385999","","Intersection of Goodyear Blvd &amp; Jenny Lane","Danville","VA","","51","590","187.674148","46","","3","","","Danville, City of","","","","","","","","","","","","","","","","",""
"1242892","0","FCC: Land Mobile - Private (GIS)","","36.5933","-79.4311","","","Danville","VA","","51","590","139.445495","0","","5","","","Toys R Us Inc","","","","","","","","","","","","","","","","",""
"1242570","0","FCC: Land Mobile - Private (GIS)","","36.5819","-79.3539","","110 RIVER POINT ROAD","DANVILLE","VA","","51","590","156.951812","0","","5","","","PILOT TRAVEL CENTERS, LLC","","","","","","","","","","","","","","","","",""
"1242268","0","FCC: Land Mobile - Private (GIS)","","36.5711","-79.4161","","WOODING AVENUE RR CROSSING @ RR MP 238.12","DANVILLE","VA","","51","590","176.753448","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1242267","0","FCC: Land Mobile - Private (GIS)","","36.575","-79.397499","","HOLBROOK AVE. RR CROSSING @ RR MP 237.04","DANVILLE","VA","","51","590","152.775054","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1242266","0","FCC: Land Mobile - Private (GIS)","","36.5806","-79.3844","","MONUMENT STREET RR CROSSING @ RR MP 236.01","DANVILLE","VA","","51","590","130.366683","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1242265","0","FCC: Land Mobile - Private (GIS)","","36.5819","-79.3842","","LYNN STREET RR CROSSING @ RR MP 235.92","DANVILLE","VA","","51","590","130.006774","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1242042","0","FCC: Land Mobile - Private (GIS)","","36.5903","-79.3978","","608 UPPER ST","DANVILLE","VA","","51","590","134.021179","15.8","BANT","5","","","COMMUNITY IMPROVEMENT COUNCIL INC. HEAD START","","","","","","","","","","","","","","","","",""
"1241978","0","FCC: Land Mobile - Private (GIS)","","36.5975","-79.4225","","","DANVILLE","VA","","51","590","148.079483","0","","5","","","JC Penney Corp Inc","","","","","","","","","","","","","","","","",""
"1241811","0","FCC: Land Mobile - Private (GIS)","","36.5533","-79.4592","","","DANVILLE","VA","","51","590","193.22879","0","","5","","","DANVILLE GOLF CLUB, INC.","","","","","","","","","","","","","","","","",""
"1241640","0","FCC: Land Mobile - Private (GIS)","","36.5469","-79.4697","","RT-1132 RR CROSSING AT RR MP 6.09DW","DANVILLE","VA","","51","590","191.693313","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1241558","0","FCC: Land Mobile - Private (GIS)","","36.5922","-79.419199","","325 PIEDMONT DRIVE","DANVILLE","VA","","51","590","158.873138","8","BANT","","","","PIEDMONT MALL","","","","","","","","","","","","","","","","",""
"1241396","0","FCC: Land Mobile - Private (GIS)","","36.6286","-79.3989","","1325 PINEY FOREST ROAD","DANVILLE","VA","","51","590","192.623229","0","","5","","","GRANT AVE DEVELOPMENT, INC","","","","","","","","","","","","","","","","",""
"1240297","0","FCC: Land Mobile - Private (GIS)","","36.545","-79.355299","","250 MASONITE DRIVE","DANVILLE","VA","","51","590","134.668304","0","","5","","","Knight-Celotex, LLC","","","","","","","","","","","","","","","","",""
"1240178","0","FCC: Land Mobile - Private (GIS)","","36.6167","-79.4058","","865 PINEY FOREST DRIVE","DANVILLE","VA","","51","590","184.460952","0","","5","","","AOG, INC.","","","","","","","","","","","","","","","","",""
"1240019","0","FCC: Land Mobile - Private (GIS)","","36.5625","-79.4372","","","DANVILLE","VA","","51","590","172.446685","0","","3","","","DANVILLE COMMUNITY COLLEGE","","","","","","","","","","","","","","","","",""
