objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224502","1048117","FCC: Antenna Structure Registration (GIS)","8/3/1998","36.6094","-82.156099","","TWR 3 - ON VALLEY DR 2.9 KM NE","BRISTOL","VA","","51","520","544.114562","62.2","","5","","","BRISTOL BROADCASTING CO INC","","","","","","","","","","","","","","","","",""
"1224501","1048116","FCC: Antenna Structure Registration (GIS)","8/3/1998","36.6106","-82.1564","","TWR 2 - ON VALLEY DR 2.9 KM NE","BRISTOL","VA","","51","520","542.176513","62.2","","5","","","BRISTOL BROADCASTING CO INC","","","","","","","","","","","","","","","","",""
"1224500","1048115","FCC: Antenna Structure Registration (GIS)","8/3/1998","36.6117","-82.1567","","TWR 1 - ON VALLEY DR 2.9 KM NE","BRISTOL","VA","","51","520","542.744812","62.2","","5","","","BRISTOL BROADCASTING CO INC","","","","","","","","","","","","","","","","",""
"1224531","1053535","FCC: Antenna Structure Registration (GIS)","7/17/1998","36.5958","-82.161399","","288 DELANEY STREET","BRISTOL","VA","","51","520","546.276428","91.6","","5","","","HOLSTON VALLEY BROADCASTING CORPORATION","","","","","","","","","","","","","","","","",""
"1223559","1004607","FCC: Antenna Structure Registration (GIS)","5/7/2012","36.6275","-82.146399","","2397 LEE HWY BRISTOL","WALLACE","VA","","51","520","603.952941","85.4","","5","","","NEW CINGULAR WIRELESS PCS, LLC","","","","","","","","","","","","","","","","",""
"1225353","1241830","FCC: Antenna Structure Registration (GIS)","2/8/2010","36.6096","-82.1722","","Euclid Ave. Extension","Bristol","VA","","51","520","531.562438","54.8","","5","","","Communications Infrastructure Group, LLC","","","","","","","","","","","","","","","","",""
"1224710","1064470","FCC: Antenna Structure Registration (GIS)","10/19/2009","36.6136","-82.200299","","INTERSECTION OF SPRING AND ISLAND","BRISTOL","VA","","51","520","547.063476","30","","5","","","AMERICAN FAMILY ASSOCIATION","","","","","","","","","","","","","","","","",""
"1243007","0","FCC: Land Mobile - Private (GIS)","","36.6331","-82.112999","","Bristol 9.15mi SW","Abingdon","VA","","51","520","573.565307","5.2","PIPE","2","","","Virginia Department Of Emergency Management","","","","","","","","","","","","","","","","",""
"1242715","0","FCC: Land Mobile - Private (GIS)","","36.6364","-82.1169","","3481 Lee Hwy","Bristol","VA","","51","520","550.630554","0","","5","","","HOME DEPOT U.S.A., INC.","","","","","","","","","","","","","","","","",""
"1242023","0","FCC: Land Mobile - Private (GIS)","","36.6017","-82.217499","","","BRISTOL","VA","","51","520","549.714111","0","","5","","","JC Penney Corp Inc","","","","","","","","","","","","","","","","",""
"1240781","0","FCC: Land Mobile - Private (GIS)","","36.629999","-82.1267","","","BRISTOL","VA","","51","520","573.222595","0","","5","","","Holiday Inn Hotel &amp; Suites","","","","","","","","","","","","","","","","",""
"1240643","0","FCC: Land Mobile - Private (GIS)","","36.629999","-82.1258","","","Bristol","VA","","51","520","568.793884","0","","5","","","Linden Hotel Properties LLC","","","","","","","","","","","","","","","","",""
"1240551","0","FCC: Land Mobile - Private (GIS)","","36.5997","-82.2167","","","Bristol","VA","","51","520","540.955017","0","","","","","SAKS OFF 5TH STORE #005","","","","","","","","","","","","","","","","",""
