objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224306","1029348","FCC: Antenna Structure Registration (GIS)","9/25/1997","37.0592","-77.1283","","ON HWY 460, 2.5 MI, NW OF INT. OF 460 AND SR 40.","WAVERLY","VA","","51","183","35.405071","85.3","","5","","","NORFOLK SOUTHERN CORP.","","","","","","","","","","","","","","","","",""
"1223792","1016783","FCC: Antenna Structure Registration (GIS)","8/3/2007","37.0718","-77.1614","","26475 CABIN POINT ROAD","WAVERLY","VA","","51","183","34.152458","86.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224615","1059132","FCC: Antenna Structure Registration (GIS)","7/22/2011","37.0179","-77.083599","","APROX. .75 MILES SOUTH OF SR 460 ON SR 606","WAVERLY","VA","","51","183","33.117141","76.8","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224860","1207437","FCC: Antenna Structure Registration (GIS)","6/20/2011","36.8693","-77.152699","","18044 Jerusalem Plank Rd (VA01670-B)","Waverly","VA","","51","183","21.901845","76.2","","5","","","SBA Properties, Inc.","","","","","","","","","","","","","","","","",""
"1223791","1016782","FCC: Antenna Structure Registration (GIS)","5/17/2004","36.9718","-76.9927","","MAIN AVENUE","WAKEFIELD","VA","","51","183","23.785144","86.8","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223937","1017560","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.0282","-77.1017","","310 COPPAHAUNK AVE","WAVERLY","VA","","51","183","33.444847","91.4","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1223929","1017545","FCC: Antenna Structure Registration (GIS)","4/14/2011","36.9382","-77.404","","OFF PALESTINE RD (RT 657) (Stoney Creek 100075131)","STONY CREEK","VA","","51","183","26.384798","91.4","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1223909","1017504","FCC: Antenna Structure Registration (GIS)","4/14/2011","36.8164","-77.4581","","HWY 301 &amp; RT 646 (Jarratt 100027589)","JARRATT","VA","","51","183","44.971138","76.2","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1225458","1247714","FCC: Antenna Structure Registration (GIS)","3/28/2005","37.0992","-77.1856","","US Rt. 460  Sussex County","Waverly","VA","","51","183","36.023021","121.9","","6","","","Virginia, Commonwealth of    Department of State Police","","","","","","","","","","","","","","","","",""
"1223760","1016604","FCC: Antenna Structure Registration (GIS)","3/13/2012","36.9418","-77.406099","","ROUTE 40","JARRATT","VA","","51","183","27.90806","86.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1246864","","Virginia Municipal League","2/28/2014","37.048632","-77.201537","","At Prison","Sussex","VA","23890","51","183","119.9544234","","Water Tower","","","","Sussex Service Authority","","","","","","","","","","","","","","","","",""
"1246867","","Virginia Municipal League","2/28/2014","37.03439912","-77.09537037","","Bank St.","Waverly","VA","23890","51","183","113.8989167","","Water Tower","","","","Waverly, Town of","","","","","","","","","","","","","","","","",""
"1223664","1016033","FCC: Antenna Structure Registration (GIS)","12/24/2009","36.9842","-77.0236","","6705' W OF ARPT ON ST HWY 460 2.2 MI NW","WAKEFIELD","VA","","51","183","26.402784","39.6","","5","","","Falcon Cable Media, a California Limited Partnership","","","","","","","","","","","","","","","","",""
"1224963","1216879","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.7674","-77.4775","","HWY301    ( 010336 )","Jarrett","VA","","51","183","38.966411","76.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225147","1230655","FCC: Antenna Structure Registration (GIS)","11/8/2001","37.0243","-77.0736","","1.3 MI SE OF INT OF RTS 40 &amp; 460","WAVERLY","VA","","51","183","30.689437","99","","5","","","Prince George Electric Cooperative Inc","","","","","","","","","","","","","","","","",""
"1225515","1251082","FCC: Antenna Structure Registration (GIS)","11/28/2006","36.9574","-77.1727","","Route 35","Waverly","VA","","51","183","34.750675","91.4","","5","","","Cellco Partnership","","","","","","","","","","","","","","","","",""
"1225151","1230790","FCC: Antenna Structure Registration (GIS)","11/15/2001","36.9151","-77.281099","","COUNTY COURTHOUSE","SUSSEX","VA","","51","183","28.46483","91","","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1224630","1059517","FCC: Antenna Structure Registration (GIS)","11/10/2010","36.9691","-76.9918","","102 BRITTLES RD","WAKEFIELD","VA","","51","183","27.632099","56.4","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224566","1056085","FCC: Antenna Structure Registration (GIS)","10/9/2009","36.8684","-77.411799","","19051 ANDREWS ROAD","STONY CREEK","VA","","51","183","33.653606","57.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1225694","1260302","FCC: Antenna Structure Registration (GIS)","10/8/2007","36.9762","-76.9964","","10415 Higgins Street","Wakefield","VA","","51","183","30.247274","36.6","","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1224565","1056084","FCC: Antenna Structure Registration (GIS)","1/30/2007","36.8291","-77.4525","","PO BOX 545 BLUE STAR HIGHWAY","JARRETT","VA","","51","183","46.17345","57.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1224564","1056082","FCC: Antenna Structure Registration (GIS)","1/30/2007","36.9455","-77.390899","","RED BANK ROAD","STONY CREEK","VA","","51","183","21.335483","57.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1224753","1201713","FCC: Antenna Structure Registration (GIS)","1/18/2002","37.0334","-77.3064","","5301 Courtland Road","Disputanta","VA","","51","183","42.933044","76.2","","5","","","SBA Towers, Inc","","","","","","","","","","","","","","","","",""
"1224752","1201710","FCC: Antenna Structure Registration (GIS)","1/18/2002","36.9252","-77.239","","14499 Courthouse Road","Stoney Creek","VA","","51","183","26.580375","76.2","","5","","","SBA Towers, Inc","","","","","","","","","","","","","","","","",""
"1241786","0","FCC: Land Mobile - Private (GIS)","","37.0317","-77.107799","","","Waverly","VA","","51","183","33.688823","0","","5","","","Waverly Particleboard Co LLC","","","","","","","","","","","","","","","","",""
"1241286","0","FCC: Land Mobile - Private (GIS)","","36.8833","-77.0992","","32323 BARRETT CHURCH RD","SEDLY","VA","","51","183","32.81554","0","","6","","","LOWE, KENNETH","","","","","","","","","","","","","","","","",""
"1240496","0","FCC: Land Mobile - Private (GIS)","","37.059399","-77.130299","","Detector, RR MP N64.5","WAVERLY","VA","","51","183","35.677375","5","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1240305","0","FCC: Land Mobile - Private (GIS)","","36.9167","-77.2833","","","STONY CREEK","VA","","51","183","29.812646","0","","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1239932","0","FCC: Land Mobile - Private (GIS)","","37.0764","-77.1536","","HWY 460","DISPUTANTA","VA","","51","183","35.798526","61","BANT","5","","","CARROLLS FOODS OF VA, LLC","","","","","","","","","","","","","","","","",""
"1239538","0","FCC: Land Mobile - Private (GIS)","","36.9708","-77.4047","","","STONEY CREEK","VA","","51","183","27.683279","0","","5","","","Iluka Resources Inc","","","","","","","","","","","","","","","","",""
"1239536","0","FCC: Land Mobile - Private (GIS)","","36.9708","-77.4047","","12472 St. John Church Rd","Stoney Creek","VA","","51","183","27.683279","29","BANT","5","","","Iluka Resources Inc","","","","","","","","","","","","","","","","",""
"1239491","0","FCC: Land Mobile - Private (GIS)","","36.8953","-77.5781","","16474 WALKERS MILL ROAD","STONY CREEK","VA","","51","183","79.708419","103.6","UPOLE","5","","","ILUKA RESOURCES INC","","","","","","","","","","","","","","","","",""
"1239388","0","FCC: Land Mobile - Private (GIS)","","36.8953","-77.5781","","16474 WALKERS MILL ROAD","STONY CREEK","VA","","51","183","79.708419","103.6","UPOLE","5","","","ILUKA RESOURCES, INC.","","","","","","","","","","","","","","","","",""
"1239371","0","FCC: Land Mobile - Private (GIS)","","36.9461","-77.3931","","4385 BEEF STEAK ROAD","WAVERLY","VA","","51","183","21.5872","49","TANK","3","","","SUSSEX SERVICE AUTHORITY","","","","","","","","","","","","","","","","",""
"1239212","0","FCC: Land Mobile - Private (GIS)","","36.9167","-77.2833","","","SUSSEX","VA","","51","183","29.812646","0","","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1239211","1017560","FCC: Land Mobile - Private (GIS)","","37.0283","-77.1017","","310 COPPAHAUNK AVE","WAVERLY","VA","","51","183","33.471412","97.5","TOWER","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1239210","1230790","FCC: Land Mobile - Private (GIS)","","36.915","-77.2808","","COUNTY COURTHOUSE","SUSSEX","VA","","51","183","29.356321","97.5","TOWER","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1239209","0","FCC: Land Mobile - Private (GIS)","","36.8292","-77.4525","","BLUE STAR HIGHWAY","JARRETT","VA","","51","183","46.319866","60.5","MAST","3","","","SUSSEX COUNTY OF","","","","","","","","","","","","","","","","",""
"1238644","0","FCC: Land Mobile - Private (GIS)","","36.9656","-77.4025","","792 M N OF SR 618 E SIDE OF THE TRKS","STONY CREEK","VA","","51","183","26.002052","16","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1238640","0","FCC: Land Mobile - Private (GIS)","","36.8525","-77.4383","","2 KM S OF SR 645 E SIDE OF TRACKS","OWENS","VA","","51","183","37.348941","16","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1238551","0","FCC: Land Mobile - Private (GIS)","","36.9606","-76.9775","","Detector RR MP N 50.5","WAKEFIELD","VA","","51","183","27.155303","4","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238548","0","FCC: Land Mobile - Private (GIS)","","37.0592","-77.1294","","Detector  RR MP N 61.4","WAVERLY","VA","","51","183","35.690509","4","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238482","1029348","FCC: Land Mobile - Private (GIS)","","37.0592","-77.1283","","ON HWY 460, 2.5 MI  NW  INT 460 AND SR 40","WAVERLY","VA","","51","183","35.405071","90.5","TOWER","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238259","0","FCC: Land Mobile - Private (GIS)","","36.9745","-77.3794","","RT 301 1.2 MI N","STONEY CREEK","VA","","51","183","18.99138","0","","5","","","JIMMY MATTHEWS TOWING INC","","","","","","","","","","","","","","","","",""
"1237644","1230655","FCC: Land Mobile - Private (GIS)","","37.0242","-77.0733","","1.3 MI SE OF INT OF RTS 40 &amp; 460","WAVERLY","VA","","51","183","30.477279","99","TOWER","7","","","PRINCE GEORGE ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1237522","0","FCC: Land Mobile - Private (GIS)","","36.9014","-77.5731","","26819 COURTHOUSE RD","STONY CREEK","VA","","51","183","71.961395","23","POLE","6","","","EVERETTE, LANCE V","","","","","","","","","","","","","","","","",""
"1237499","0","FCC: Land Mobile - Private (GIS)","","37.0764","-77.1536","","ON SR 460W 5 MI NW","WAVERLY","VA","","51","183","35.798526","0","","5","","","CARROLLS FOODS OF VIRGINIA INC","","","","","","","","","","","","","","","","",""
"1237457","0","FCC: Land Mobile - Private (GIS)","","37.0353","-77.0942","","221 NORTH ST","WAVERLY","VA","","51","183","34.719142","37","TOWER","5","","","COWLING BROTHERS INC","","","","","","","","","","","","","","","","",""
"1236732","0","FCC: Land Mobile - Private (GIS)","","37.0803","-77.155","","3474 ATLANTIC LANE","WAVERLY","VA","","51","183","36.085975","4","B","5","","","WASTE MANAGEMENT HOLDINGS INC.","","","","","","","","","","","","","","","","",""
"1236722","0","FCC: Land Mobile - Private (GIS)","","36.7961","-77.3436","","","","VA","","51","183","38.809967","0","","6","","","DUNN, KEITH M","","","","","","","","","","","","","","","","",""
"1236721","0","FCC: Land Mobile - Private (GIS)","","36.7961","-77.3436","","16341 GRAY RD","YALE","VA","","51","183","38.809967","15","POLE","6","","","DUNN, KEITH M","","","","","","","","","","","","","","","","",""
"1236335","0","FCC: Land Mobile - Private (GIS)","","36.8142","-77.4667","","INT OF SR T646 &amp; SR 139 JARRATT AVE","JARRATT","VA","","51","183","46.662834","46","NNTANN","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1236299","0","FCC: Land Mobile - Private (GIS)","","37.0592","-77.127999","","INT SR 602 &amp; 626","WAVERLY","VA","","51","183","35.292747","0","","5","","","GRAY LUMBER COMPANY","","","","","","","","","","","","","","","","",""
"1236286","0","FCC: Land Mobile - Private (GIS)","","36.9725","-76.9897","","160 FLEET WOOD AVE","WAKEFIELD","VA","","51","183","25.823843","21","","","","","SHULTZ PEANUT &amp; COLD STORAGE","","","","","","","","","","","","","","","","",""
"1236271","0","FCC: Land Mobile - Private (GIS)","","37.0417","-77.095","","12 RAILROAD AVE","WAVERLY","VA","","51","183","34.582832","0","","5","","","SPENCER PROPANE CO INC","","","","","","","","","","","","","","","","",""
"1236104","0","FCC: Land Mobile - Private (GIS)","","37.0358","-77.095","","","","VA","","51","183","34.761501","0","","5","","","T C B IV INC DBA MC DONALDS # 17582","","","","","","","","","","","","","","","","",""
"1236081","0","FCC: Land Mobile - Private (GIS)","","36.8411","-77.2678","","546 WALNUT GROVE DR","JARRATT","VA","","51","183","20.675306","40","TANK","","","","JACKSON FEILD HOMES","","","","","","","","","","","","","","","","",""
"1236065","0","FCC: Land Mobile - Private (GIS)","","36.9486","-77.3994","","106 CENTER ST","STONY CREEK","VA","","51","183","17.930999","0","","6","","","POOLE, DAVID W","","","","","","","","","","","","","","","","",""
"1236018","0","FCC: Land Mobile - Private (GIS)","","36.915","-77.2808","","CTY COURTHOUSE","SUSSEX","VA","","51","183","29.356321","91","TOWER","3","","","SUSSEX COUNTY PUBLIC SCHOOLS","","","","","","","","","","","","","","","","",""
"1235915","0","FCC: Land Mobile - Private (GIS)","","36.8025","-77.4706","","935 DOODLUM RD","JARRATT","VA","","51","183","45.901809","18","","6","","","WEEKS, CHARLES G","","","","","","","","","","","","","","","","",""
"1235869","0","FCC: Land Mobile - Private (GIS)","","36.976099","-76.9997","","RAILROAD ST EXT","WAKEFIELD","VA","","51","183","30.749504","98","","","","","GLENNS AUTOMOTIVE SERVICE","","","","","","","","","","","","","","","","",""
"1235430","0","FCC: Land Mobile - Private (GIS)","","36.8458","-77.2869","","20100 COURTHOUSE RD","YALE","VA","","51","183","32.427856","21","UPOLE","6","","","MAGEE, DALLAS","","","","","","","","","","","","","","","","",""
"1235420","0","FCC: Land Mobile - Private (GIS)","","37.0317","-77.107799","","","","VA","","51","183","33.688823","0","","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1235398","0","FCC: Land Mobile - Private (GIS)","","36.8695","-77.544199","","1 MI E RT 656 FROM 619","JARET","VA","","51","183","56.213142","0","","","","","OWEN, CHARLES H:OWEN, RALPH M:OWEN JR, RALPH M DBA OWEN FARMS","","","","","","","","","","","","","","","","",""
"1235070","0","FCC: Land Mobile - Private (GIS)","","37.0478","-77.2022","","SUSSEX MAX SECURITY INST #1","SUSSEX","VA","","51","183","37.703193","32","TOWER","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1234698","0","FCC: Land Mobile - Private (GIS)","","37.034699","-77.0939","","WAVERLY RESCUE SQUAD BANK ST","WAVERLY","VA","","51","183","34.701137","46","TOWER","","","","Town of Waverly","","","","","","","","","","","","","","","","",""
"1234378","0","FCC: Land Mobile - Private (GIS)","","36.8589","-77.1722","","RT 607 1 MI S OF RT 631","LITTLETON","VA","","51","183","12.142359","6","B","2","","","Virginia Department of Forestry","","","","","","","","","","","","","","","","",""
"1234289","0","FCC: Land Mobile - Private (GIS)","","36.9303","-77.4014","","US RT 301 1.6 KM S OF RT 40 S","STONEY CREEK","VA","","51","183","22.521778","20","UPOLE","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1234170","0","FCC: Land Mobile - Private (GIS)","","37.0333","-77.0933","","135 BANK ST","WAVERLY","VA","","51","183","34.413345","43","TOWER","2","","","Virginia Department of Forestry","","","","","","","","","","","","","","","","",""
"1234144","0","FCC: Land Mobile - Private (GIS)","","37.0283","-77.0808","","US RT 460 1.6 KM E RT 40","SUSSEX","VA","","51","183","33.1758","20","UPOLE","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1233767","0","FCC: Land Mobile - Private (GIS)","","37.0478","-77.2022","","SUSSEX MAX SECURITY INSTITUTION 1","SUSSEX","VA","","51","183","37.703193","32","TOWER","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1233595","0","FCC: Land Mobile - Private (GIS)","","37.0417","-77.0953","","MUNICIPAL BLDG 102 BANK ST","WAVERLY","VA","","51","183","34.62297","0","","","","","Town of Waverly","","","","","","","","","","","","","","","","",""
"1233462","0","FCC: Land Mobile - Private (GIS)","","36.915","-77.2808","","COUNTY COURTHOUSE","SUSSEX","VA","","51","183","29.356321","91","TOWER","3","","","SUSSEX, COUNTY OF","","","","","","","","","","","","","","","","",""
"1233340","0","FCC: Land Mobile - Private (GIS)","","36.915","-77.2808","","ST RT 735 AND SUSSEX COURT HOUSE","SUSSEX","VA","","51","183","29.356321","92","TOWER","6","","","VIRGINIA, COMMONWEALTH OF,","","","","","","","","","","","","","","","","",""
"1233142","0","FCC: Land Mobile - Private (GIS)","","36.9689","-76.9872","","200 W MAIN ST","WAKEFIELD","VA","","51","183","30.095972","0","","3","","","WAKEFIELD, TOWN OF","","","","","","","","","","","","","","","","",""
